127.0.0.1 - - [15/Nov/2017:17:40:26 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [15/Nov/2017:17:57:15 +0530] "GET /jQueryUtilities/jquery_utilitu_03.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2017:17:58:06 +0530] "GET /jqueryAssignment3/ques3.html HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [15/Nov/2017:17:58:38 +0530] "GET /jqueryAssignment3/ques3.html HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:01:59 +0530] "GET /jqueryAssignment3/ques3.html HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:03:51 +0530] "GET /jqueryAssignment3/ques3.html HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:10:05 +0530] "GET /jqueryAssignment3/ques4.html HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:10:05 +0530] "GET /jqueryAssignment3/plugin.js HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:10:11 +0530] "GET /jqueryAssignment3/ques4.html HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:10:11 +0530] "GET /jqueryAssignment3/plugin.js HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:12:36 +0530] "GET /jqueryAssignment3/ques4.html HTTP/1.1" 200 328
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:12:36 +0530] "GET /jqueryAssignment3/plugin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:19:41 +0530] "GET /jqueryAssignment3/ques4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:19:41 +0530] "GET /jqueryAssignment3/plugin.js HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:19:50 +0530] "GET /jqueryAssignment3/ques4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:19:50 +0530] "GET /jqueryAssignment3/plugin.js HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:57:41 +0530] "GET /jqueryAssignment3/ques5.html HTTP/1.1" 200 830
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:57:53 +0530] "GET /jqueryAssignment3/ques5.html HTTP/1.1" 200 830
0:0:0:0:0:0:0:1 - - [15/Nov/2017:18:59:19 +0530] "GET /jqueryAssignment3/ques5.html HTTP/1.1" 200 839
0:0:0:0:0:0:0:1 - - [15/Nov/2017:19:14:17 +0530] "GET /jqueryAssignment3/ques6.html HTTP/1.1" 200 1040
0:0:0:0:0:0:0:1 - - [15/Nov/2017:19:14:25 +0530] "GET /jqueryAssignment3/ques6.html HTTP/1.1" 200 1040
0:0:0:0:0:0:0:1 - - [15/Nov/2017:19:17:15 +0530] "GET /jqueryAssignment3/ques6.html HTTP/1.1" 200 1043
0:0:0:0:0:0:0:1 - - [15/Nov/2017:19:17:23 +0530] "POST /jqueryAssignment3/requestProcessor.jsp HTTP/1.1" 500 2639
